,goldDiff - TOP_-56to0,goldDiff - MID_-81to0,goldDiff - ADC_-102to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,xpDiff - ADC_-102to0,wardsPlaced - TOPR
1967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1970,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1980,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1995,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1996,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False
1997,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1998,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
