,goldDiff - TOP_-56to0,goldDiff - JG_-85to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,wardsPlaced - TOPB
7968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7970,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7975,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7976,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7977,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
7978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7979,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
7980,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7991,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8015,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
8016,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
8017,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
8018,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
8019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8020,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
